,business_id,categories,clean_categories,is_restaurants,is_food,is_fast_food,is_grocery,is_convenience_store,is_adult,is_bakeries,is_buffet,is_sushi_bar,is_alcohol,is_pizza,is_coffee_and_tea,is_ice_cream_deserts,is_sandwiches,is_burgers,is_vietnamese,is_japanese,is_thai,is_italian,is_korean,is_american,is_chinese,is_mexican,address_x,facility_id,location_name,name,restaurant_name,address,is_valid
7781,gQ9qXrLNnowN6YrGhJFTYQ,"Fast Food, Restaurants, Sandwiches","['Fast Food', ' Restaurants', ' Sandwiches']",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315 S Decatur Blvd,FA0002480,Arby's Roast Beef #0592,Arby's,Arby's #0592,315 S Decatur Blvd,y
7782,Bv5RS9NFbTsk9D7fvYx4Hw,"Coffee & Tea, Restaurants, Food, Fast Food, Burgers","['Coffee & Tea', ' Restaurants', ' Food', ' Fast Food', ' Burgers']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2880 S Las Vegas Blvd,FA0008693,MCDONALD'S,McDonald's,MCDONALD'S #32595,2896 S Las Vegas Blvd,y
7783,YPTR9EI2w75WeuCnS_JJXw,"Shopping Centers, Restaurants, Cocktail Bars, Pubs, Shopping, Bars, Nightlife, Professional Services, Wholesalers","['Shopping Centers', ' Restaurants', ' Cocktail Bars', ' Pubs', ' Shopping', ' Bars', ' Nightlife', ' Professional Services', ' Wholesalers']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3635 S Las Vegas Blvd,FA0089115,GOLDEN PUFFS 2018 @ GRAND BAZAAR,Grand Bazaar Shops,GOLDEN PUFFS @ GRAND BAZAAR,3615 S LAS VEGAS Blvd,y
7784,YPTR9EI2w75WeuCnS_JJXw,"Shopping Centers, Restaurants, Cocktail Bars, Pubs, Shopping, Bars, Nightlife, Professional Services, Wholesalers","['Shopping Centers', ' Restaurants', ' Cocktail Bars', ' Pubs', ' Shopping', ' Bars', ' Nightlife', ' Professional Services', ' Wholesalers']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3635 S Las Vegas Blvd,FA0082726,I LOVE CANDY,Grand Bazaar Shops,I LOVE CANDY PUSF @ GRAND BAZAAR,3623 S LAS VEGAS,y
7785,YPTR9EI2w75WeuCnS_JJXw,"Shopping Centers, Restaurants, Cocktail Bars, Pubs, Shopping, Bars, Nightlife, Professional Services, Wholesalers","['Shopping Centers', ' Restaurants', ' Cocktail Bars', ' Pubs', ' Shopping', ' Bars', ' Nightlife', ' Professional Services', ' Wholesalers']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3635 S Las Vegas Blvd,FA0077214,RAMEN-YA @ GRAND BAZAAR,Grand Bazaar Shops,GRAND BAZAAR - RAMEN - YA BOBA AND CREPES - DELETED,3615 S LAS VEGAS Blvd,y
7786,YPTR9EI2w75WeuCnS_JJXw,"Shopping Centers, Restaurants, Cocktail Bars, Pubs, Shopping, Bars, Nightlife, Professional Services, Wholesalers","['Shopping Centers', ' Restaurants', ' Cocktail Bars', ' Pubs', ' Shopping', ' Bars', ' Nightlife', ' Professional Services', ' Wholesalers']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3635 S Las Vegas Blvd,FA0078439,FUNCTION JUICERY @ GRAND BAZAAR,Grand Bazaar Shops,FUNCTION JUICERY SEASONAL GRAND BAZAAR  (09/25/15 - 01/25/16),3635 S LAS VEGAS Blvd,y
7787,Poe4wRP7qagO34HGenYUzw,"Fast Food, Restaurants, Sandwiches","['Fast Food', ' Restaurants', ' Sandwiches']",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7425 S Durango Dr,FA0005839,Warm Springs Market Place #27530,Subway,Subway #27530 - Deleted 3/10/17 PK,7425 S Durango Dr,y
7788,8KlImDp5zaxdbtjV6_El7Q,"Mexican, Restaurants, Tex-Mex, Fast Food","['Mexican', ' Restaurants', ' Tex-Mex', ' Fast Food']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2409 E. Lake Mead Blvd.,FA0002592,Taco Bell #31896,Taco Bell,Taco Bell #31896,2409 E Lake Mead Blvd,y
7789,OMRYQihVjqqzjoNoQgyhgQ,"Restaurants, Grocery, Thai, Food, Laotian","['Restaurants', ' Grocery', ' Thai', ' Food', ' Laotian']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1732 Fremont St,FA0004042,Sister's Oriental Market & Video,Sister's Oriental Market & Video,Sister's Oriental Market Deli,1732 Fremont St A,y
7790,GAZv7cY3ePDzRxjrSjsY9A,"Food, Food Delivery Services","['Food', ' Food Delivery Services']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555 W Charleston Blvd,FA0067684,Brown Bag Lunches,Brown Bag Lunches,Brown Bag Lunches,5555 W Charleston Blvd,y
7791,EkuSy_kM8dpGrlb2pTxCBw,"Barbeque, Restaurants, Korean, Buffets","['Barbeque', ' Restaurants', ' Korean', ' Buffets']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3765 S Las Vegas Blvd,FA0008251,GINSENG BAR B Q,Ginseng Korean BBQ II,GINSENG BAR B Q II RESTAURANT,3765 S Las Vegas Blvd C-F,y
7792,AdNbLQQWgR28-GWU0G-qJw,"Breakfast & Brunch, Restaurants, Diners, American (Traditional)","['Breakfast & Brunch', ' Restaurants', ' Diners', ' American (Traditional)']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2400 N Rancho Dr,FA0008233,Denny's @ FIESTA RANCHO,Denny's,Denny's - Fiesta Rancho #8096,2400 N Rancho Dr,y
7793,vYyXDGiD-NrZDI7vgWzzgA,"Food, Convenience Stores, Gas Stations, Automotive","['Food', ' Convenience Stores', ' Gas Stations', ' Automotive']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335 W Craig Rd,FA0002246,Terrible Herbst #280,Terrible Herbst,Terrible Herbst #280 Deli,335 W Craig Rd,y
7794,RnAb4KkRDmWUBWhhZhugZQ,"Hawaiian, Restaurants, Barbeque","['Hawaiian', ' Restaurants', ' Barbeque']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7435 S Durango Dr, Ste 104",FA0063392,Ohana Hawaiian Barbeque,Ohana Hawaiian BBQ,Ohana Hawaiian Barbeque,7435 S Durango Dr 104,y
7795,-C8sSrFqaCxp51pyo-fQLQ,"Comfort Food, Food, Asian Fusion, Restaurants, Specialty Food","['Comfort Food', ' Food', ' Asian Fusion', ' Restaurants', ' Specialty Food']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3655 S Durango Dr, Ste 9",FA0075238,THE RICE SHOP - DELETED,The Rice Shop,THE RICE SHOP,3655 S DURANGO Ave 9,y
7796,LQNrsH1ctqV256-v5v4jdQ,"Restaurants, Comfort Food, Chicken Wings, Southern, Waffles","['Restaurants', ' Comfort Food', ' Chicken Wings', ' Southern', ' Waffles']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865 N Lamb Blvd,FA0069285,SUNNY'S CHICKEN & FISH MARKET,Sunnys Chicken & Fish,SUNNY'S CHICKEN & FISH MARKET,865 N Lamb Blvd 1,y
7797,TnaNION9PogHP1kfsMghDQ,"Restaurants, Sandwiches, American (New)","['Restaurants', ' Sandwiches', ' American (New)']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6599 Las Vegas Blvd,FA0070881,CAPRIOTTI'S SANDWICH SHOP,Capriotti's Sandwich Shop,CAPRIOTTI'S SANDWICH SHOP,6599 S LAS VEGAS Blvd 209,y
7798,cPmThZ7Ugpd8eJnIObOy0Q,"Italian, Restaurants, Salad, Nightlife, Bars, Wine Bars","['Italian', ' Restaurants', ' Salad', ' Nightlife', ' Bars', ' Wine Bars']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10800 W Charleston Blvd,FA0002174,Canyon Point Shopping Center,Olive Garden Italian Restaurant,Olive Garden #1621,10800 W Charleston Blvd,y
7799,cPmThZ7Ugpd8eJnIObOy0Q,"Italian, Restaurants, Salad, Nightlife, Bars, Wine Bars","['Italian', ' Restaurants', ' Salad', ' Nightlife', ' Bars', ' Wine Bars']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10800 W Charleston Blvd,FA0002174,Canyon Point Shopping Center,Olive Garden Italian Restaurant,Olive Garden #1621 Bar,10800 W Charleston Blvd,y
7800,JOqH0qOAVL7OfkYW3opg4A,"Restaurants, Latin American, Seafood, Sports Bars, Nightlife, Bars, American (Traditional), Mexican","['Restaurants', ' Latin American', ' Seafood', ' Sports Bars', ' Nightlife', ' Bars', ' American (Traditional)', ' Mexican']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3740 E Flamingo Rd,FA0083515,CASA MARISCOS,Casa Mariscos,CASA MARISCOS - RESTAURANT,3736 E FLAMINGO,y
7801,JOqH0qOAVL7OfkYW3opg4A,"Restaurants, Latin American, Seafood, Sports Bars, Nightlife, Bars, American (Traditional), Mexican","['Restaurants', ' Latin American', ' Seafood', ' Sports Bars', ' Nightlife', ' Bars', ' American (Traditional)', ' Mexican']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3740 E Flamingo Rd,FA0083515,CASA MARISCOS,Casa Mariscos,CASA MARISCOS - BAR,3736 E FLAMINGO,y
7802,qr3iie2aA1ddJasU-6N1gQ,"Bars, Nightlife, French, Wine Bars, Restaurants, Food, Cocktail Bars","['Bars', ' Nightlife', ' French', ' Wine Bars', ' Restaurants', ' Food', ' Cocktail Bars']",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"40 Costa Di Lago, Ste 120",FA0082626,MIMI' & COCO' BISTRO,Mimi' & Coco' Bistro,MIMI' & COCO' BISTRO BAR,40 COSTA DI LAGO C,y
7803,qr3iie2aA1ddJasU-6N1gQ,"Bars, Nightlife, French, Wine Bars, Restaurants, Food, Cocktail Bars","['Bars', ' Nightlife', ' French', ' Wine Bars', ' Restaurants', ' Food', ' Cocktail Bars']",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"40 Costa Di Lago, Ste 120",FA0082626,MIMI' & COCO' BISTRO,Mimi' & Coco' Bistro,MIMI' & COCO' BISTRO,40 COSTA DI LAGO C,y
7804,qpub9UXk8oBJr95oq-MbIg,"Restaurants, Japanese, Sushi Bars","['Restaurants', ' Japanese', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1000 S Rampart Blvd, Ste 16",FA0006912,Oh My Sushi,O-my Sushi,Oh My Sushi Restaurant,1000 S Rampart Blvd 16,y
7805,qpub9UXk8oBJr95oq-MbIg,"Restaurants, Japanese, Sushi Bars","['Restaurants', ' Japanese', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"1000 S Rampart Blvd, Ste 16",FA0006912,Oh My Sushi,O-my Sushi,Oh My Sushii - Sushi Bar,1000 S Rampart Blvd 16,y
7806,eduRavkml8awmPachSZXuw,"Sushi Bars, Restaurants, Hawaiian, Asian Fusion, American (New)","['Sushi Bars', ' Restaurants', ' Hawaiian', ' Asian Fusion', ' American (New)']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750 S Rampart Blvd,FA0007101,KONA GRILL,Kona Grill,Kona Grill - RESTAURANT,750 S Rampart Blvd 3,y
7807,eduRavkml8awmPachSZXuw,"Sushi Bars, Restaurants, Hawaiian, Asian Fusion, American (New)","['Sushi Bars', ' Restaurants', ' Hawaiian', ' Asian Fusion', ' American (New)']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750 S Rampart Blvd,FA0007101,KONA GRILL,Kona Grill,Kona Grill - Bar,750 S Rampart Blvd 3,y
7808,eduRavkml8awmPachSZXuw,"Sushi Bars, Restaurants, Hawaiian, Asian Fusion, American (New)","['Sushi Bars', ' Restaurants', ' Hawaiian', ' Asian Fusion', ' American (New)']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750 S Rampart Blvd,FA0007101,KONA GRILL,Kona Grill,KONA GRILL - ROOF BAR,750 S Rampart Blvd 3,y
7809,eduRavkml8awmPachSZXuw,"Sushi Bars, Restaurants, Hawaiian, Asian Fusion, American (New)","['Sushi Bars', ' Restaurants', ' Hawaiian', ' Asian Fusion', ' American (New)']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750 S Rampart Blvd,FA0007101,KONA GRILL,Kona Grill,Kona Grill - Sushi Bar,750 S Rampart Blvd 3,y
7810,eduRavkml8awmPachSZXuw,"Sushi Bars, Restaurants, Hawaiian, Asian Fusion, American (New)","['Sushi Bars', ' Restaurants', ' Hawaiian', ' Asian Fusion', ' American (New)']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,750 S Rampart Blvd,FA0007101,KONA GRILL,Kona Grill,Kona Grill - Service Bar,750 S Rampart Blvd 3,y
7811,hJApSwheuQhctflM4fAhYA,"Restaurants, Chicken Wings, Fast Food","['Restaurants', ' Chicken Wings', ' Fast Food']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531 E Lake Mead Blvd,FA0079004,POPEYE'S LOUISIANA KITCHEN,Popeyes Louisiana Kitchen,POPEYE'S LOUISIANA KITCHEN #12082,2531 E LAKE MEAD Blvd,y
7812,15_YllaQ7n_DOFTq1v0-lQ,"Japanese, Sushi Bars, Buffets, Restaurants","['Japanese', ' Sushi Bars', ' Buffets', ' Restaurants']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5255 S Decatur Blvd,FA0010816,Sushi House Goyemon,Sushi Hana,Sushi House Goyemon,5255 S Decatur Blvd,y
7813,dVhGY-mNwTWQzK01Zxuclw,"Chinese, Szechuan, Restaurants, Noodles","['Chinese', ' Szechuan', ' Restaurants', ' Noodles']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3934 Schiff Dr,FA0008961,CTR@SPR MTN-Yunnan Garden,Yunnan Garden,Yunnan Garden,3940 Schiff Dr,y
7814,N95IG-T9bbR2iNL9_an1SQ,"Restaurants, Breakfast & Brunch, Tex-Mex, Vegetarian, Salad, Asian Fusion, Tacos, Mexican, Beer, Wine & Spirits, Food","['Restaurants', ' Breakfast & Brunch', ' Tex-Mex', ' Vegetarian', ' Salad', ' Asian Fusion', ' Tacos', ' Mexican', ' Beer', ' Wine & Spirits', ' Food']",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"7425 S Durango Dr, Ste 103",FA0085141,ME GUSTA TACOS,Me Gusta Tacos,ME GUSTA TACOS,7425 S DURANGO 103,y
7815,VF4ehFuQor2T801EdmKweQ,"Restaurants, Mexican","['Restaurants', ' Mexican']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3430 E Tropicana Ave,FA0063563,Antojos DF,Antojos Df,Antojos DF Bar,3430 E Tropicana Ave,y
7816,hU7z5Jtl57RIODS0hPg9Ug,"Restaurants, Mexican, Food, Desserts, Tacos, Breakfast & Brunch","['Restaurants', ' Mexican', ' Food', ' Desserts', ' Tacos', ' Breakfast & Brunch']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2521 S Fort Apache Rd, Ste 101",FA0073457,APACHE TACO SHOP,Apache Taco Shop,APACHE TACO SHOP,2521 S FORT APACHE Rd 101,y
7817,FfHpj1QcW510pA3CS354xw,"Food, Comfort Food, Coffee & Tea, American (Traditional), Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Day Spas, Restaurants, Hotels, Breakfast & Brunch, Beauty & Spas","['Food', ' Comfort Food', ' Coffee & Tea', ' American (Traditional)', ' Hotels & Travel', ' Event Planning & Services', ' Arts & Entertainment', ' Casinos', ' Day Spas', ' Restaurants', ' Hotels', ' Breakfast & Brunch', ' Beauty & Spas']",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3300 Las Vegas Blvd S,FA0009466,TREASURE ISLAND HOTEL & CASINO,The Coffee Shop,TI COFFEE SHOP,3300 S Las Vegas Blvd,y
7818,FfHpj1QcW510pA3CS354xw,"Food, Comfort Food, Coffee & Tea, American (Traditional), Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Day Spas, Restaurants, Hotels, Breakfast & Brunch, Beauty & Spas","['Food', ' Comfort Food', ' Coffee & Tea', ' American (Traditional)', ' Hotels & Travel', ' Event Planning & Services', ' Arts & Entertainment', ' Casinos', ' Day Spas', ' Restaurants', ' Hotels', ' Breakfast & Brunch', ' Beauty & Spas']",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3300 Las Vegas Blvd S,FA0009466,TREASURE ISLAND HOTEL & CASINO,The Coffee Shop,TI COFFEE SHOP PREP KITCHEN,3300 S Las Vegas Blvd,y
7819,FfHpj1QcW510pA3CS354xw,"Food, Comfort Food, Coffee & Tea, American (Traditional), Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Day Spas, Restaurants, Hotels, Breakfast & Brunch, Beauty & Spas","['Food', ' Comfort Food', ' Coffee & Tea', ' American (Traditional)', ' Hotels & Travel', ' Event Planning & Services', ' Arts & Entertainment', ' Casinos', ' Day Spas', ' Restaurants', ' Hotels', ' Breakfast & Brunch', ' Beauty & Spas']",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3300 Las Vegas Blvd S,FA0009466,TREASURE ISLAND HOTEL & CASINO,The Coffee Shop,TI COFFEE SHOP HOT LINE,3300 S Las Vegas Blvd,y
7820,XjepvTIfp4iqGq1orODedg,"American (New), American (Traditional), Sports Bars, Bars, Nightlife, Diners, Restaurants","['American (New)', ' American (Traditional)', ' Sports Bars', ' Bars', ' Nightlife', ' Diners', ' Restaurants']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"276 N Jones Blvd, Ste B",FA0002770,Four Kegs,Four Kegs Sports Bar,Four Kegs Restaurant,276 N Jones Blvd,y
7821,XjepvTIfp4iqGq1orODedg,"American (New), American (Traditional), Sports Bars, Bars, Nightlife, Diners, Restaurants","['American (New)', ' American (Traditional)', ' Sports Bars', ' Bars', ' Nightlife', ' Diners', ' Restaurants']",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"276 N Jones Blvd, Ste B",FA0002770,Four Kegs,Four Kegs Sports Bar,Four Kegs Tavern,276 N Jones Blvd,y
7822,JVTIY3KAIaIiL0fxY82SoQ,"American (Traditional), Restaurants, Salad, Burgers","['American (Traditional)', ' Restaurants', ' Salad', ' Burgers']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3700 W Flamingo Rd,FA0079091,SMASHBURGER @ RIO,Smashburger,SMASHBURGER @ RIO,3700 W FLAMINGO,y
7823,oJujreJoOoskuA09JJ39FQ,"Coffee & Tea, Fast Food, Restaurants, Food, Burgers","['Coffee & Tea', ' Fast Food', ' Restaurants', ' Food', ' Burgers']",1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,836 N Nellis Blvd,FA0002668,McDonalds,McDonald's,MCDONALD'S #7295,836 N Nellis Blvd,y
7824,XPIUUhZyClvXW4-rT3tRMQ,"Desserts, Juice Bars & Smoothies, Food, Shaved Ice","['Desserts', ' Juice Bars & Smoothies', ' Food', ' Shaved Ice']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7345 Arroyo Crossing Pkwy, Ste 105",FA0080059,BAHAMA BUCKS,Bahama Buck's,BAHAMA BUCK'S,7345 ARROYO CROSSING Pkwy 105,y
7825,iJ4uoZkPNJ39Vfh0HirI3w,"Asian Fusion, Cocktail Bars, Nightlife, Japanese, Sushi Bars, Ramen, Restaurants, Bars","['Asian Fusion', ' Cocktail Bars', ' Nightlife', ' Japanese', ' Sushi Bars', ' Ramen', ' Restaurants', ' Bars']",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"150 Las Vegas Blvd N, Ste 100",FA0076725,ITSY BITSY RAMEN & WHISKEY,Itsy Bitsy,ITSY BITSY RAMEN & WHISKEY RESTAURANT - DELETED,150 N LAS VEGAS 120,y
7826,iJ4uoZkPNJ39Vfh0HirI3w,"Asian Fusion, Cocktail Bars, Nightlife, Japanese, Sushi Bars, Ramen, Restaurants, Bars","['Asian Fusion', ' Cocktail Bars', ' Nightlife', ' Japanese', ' Sushi Bars', ' Ramen', ' Restaurants', ' Bars']",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"150 Las Vegas Blvd N, Ste 100",FA0076725,ITSY BITSY RAMEN & WHISKEY,Itsy Bitsy,ITSY BITSY RAMEN & WHISKEY BAR - DELETED,150 N LAS VEGAS 120,y
7827,iJ4uoZkPNJ39Vfh0HirI3w,"Asian Fusion, Cocktail Bars, Nightlife, Japanese, Sushi Bars, Ramen, Restaurants, Bars","['Asian Fusion', ' Cocktail Bars', ' Nightlife', ' Japanese', ' Sushi Bars', ' Ramen', ' Restaurants', ' Bars']",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"150 Las Vegas Blvd N, Ste 100",FA0076725,ITSY BITSY RAMEN & WHISKEY,Itsy Bitsy,ITSY BITSY RAMEN & WHISKEY BOH - DELETED,150 N LAS VEGAS 120,y
7828,zkuCoXFQOceyNaPJLUDZzA,"Food, Cafes, Restaurants","['Food', ' Cafes', ' Restaurants']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645 Las Vegas Blvd S,FA0002422,BALLY'S GRAND HOTEL,Sidewalk Cafe,BALLYS SIDEWALK CAFE BUFFET,3645 S Las Vegas Blvd,y
7829,zkuCoXFQOceyNaPJLUDZzA,"Food, Cafes, Restaurants","['Food', ' Cafes', ' Restaurants']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645 Las Vegas Blvd S,FA0002422,BALLY'S GRAND HOTEL,Sidewalk Cafe,BALLYS SIDEWALK CAFE PANTRY,3645 S Las Vegas Blvd,y
7830,zkuCoXFQOceyNaPJLUDZzA,"Food, Cafes, Restaurants","['Food', ' Cafes', ' Restaurants']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645 Las Vegas Blvd S,FA0002422,BALLY'S GRAND HOTEL,Sidewalk Cafe,BALLYS SIDEWALK CAFE WAREWASH,3645 S Las Vegas Blvd,y
7831,zkuCoXFQOceyNaPJLUDZzA,"Food, Cafes, Restaurants","['Food', ' Cafes', ' Restaurants']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645 Las Vegas Blvd S,FA0002422,BALLY'S GRAND HOTEL,Sidewalk Cafe,BALLYS SIDEWALK CAFE BACK PREP,3645 S Las Vegas Blvd,y
7832,zkuCoXFQOceyNaPJLUDZzA,"Food, Cafes, Restaurants","['Food', ' Cafes', ' Restaurants']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3645 Las Vegas Blvd S,FA0002422,BALLY'S GRAND HOTEL,Sidewalk Cafe,BALLYS SIDEWALK CAFE SERVER AREA,3645 S Las Vegas Blvd,y
7833,3b94MZ9agaZL8SMBagTwpA,"Food, Restaurants, Bakeries, Breakfast & Brunch","['Food', ' Restaurants', ' Bakeries', ' Breakfast & Brunch']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10940 S Eastern Ave, Ste 107",FA0066721,"EDGAR CHOI HOSPITALITY, LLC",Bread and Butter,BREAD & BUTTER,10940 S Eastern Ave 107,y
7834,9Y1BRLs60Unh1MREVE1PYg,"Restaurants, Sushi Bars","['Restaurants', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3049 S Las Vegas Blvd, Ste 20N-21N",FA0010637,YAMA SUSHI - GOLD KEY SHOPS,Yama Sushi,YAMA SUSHI RESTAURANT,3049 S Las Vegas Blvd 20,y
7835,9Y1BRLs60Unh1MREVE1PYg,"Restaurants, Sushi Bars","['Restaurants', ' Sushi Bars']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3049 S Las Vegas Blvd, Ste 20N-21N",FA0010637,YAMA SUSHI - GOLD KEY SHOPS,Yama Sushi,YAMA SUSHI SUSHI BAR,3049 S Las Vegas Blvd 20,y
7836,eszo5NGbX8Cn2gfuUj3gAQ,"Food Stands, Restaurants, Mexican","['Food Stands', ' Restaurants', ' Mexican']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7622 Westcliff Dr,FA0005377,Tacos El Compita #2,Tacos El Compita,Tacos El Compita #2,7622 W Westcliff Dr,y
7837,4yJVSK-Q5UkED6RjORRssA,"Seafood, Steakhouses, Restaurants, Italian","['Seafood', ' Steakhouses', ' Restaurants', ' Italian']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2300 N Rainbow Blvd, Ste 108",FA0084617,EL CONGO,El Congo Restaurant,EL CONGO,2300 N RAINBOW Blvd 108,y
7838,ERZua_xpyvHBnChITstpFg,"Restaurants, Pizza, Chicken Wings, Burgers","['Restaurants', ' Pizza', ' Chicken Wings', ' Burgers']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"3330 E Tropicana Ave, Ste P",FA0083481,CAFE VERDI PIZZA,Cafe Verdi Pizza,CAFE VERDI PIZZA,3330 E TROPICANA,y
7839,r05kbKriZ3Z56Nre1WQIDg,"Bars, Restaurants, Asian Fusion, Food, Vietnamese, Nightlife","['Bars', ' Restaurants', ' Asian Fusion', ' Food', ' Vietnamese', ' Nightlife']",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"353 Bonneville Ave, Ste 115",FA0077080,LE PHO,Le Pho Vietnamese Kitchen,LE PHO - RESTAURANT,353 E BONNEVILLE 9,y
7840,r05kbKriZ3Z56Nre1WQIDg,"Bars, Restaurants, Asian Fusion, Food, Vietnamese, Nightlife","['Bars', ' Restaurants', ' Asian Fusion', ' Food', ' Vietnamese', ' Nightlife']",1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"353 Bonneville Ave, Ste 115",FA0077080,LE PHO,Le Pho Vietnamese Kitchen,LE PHO - BAR,353 E BONNEVILLE 9,y
